order_date,order_id,customer_id,customer,segment,channel,product_id,product,category,quantity,unit_price,discount_pct,line_total,returned
2025-11-27,4713,564,Priya Bauer,Regular,Social,18,LED Lamp,Home,1,7.96,15,6.77,0
2025-11-27,4714,575,Harper Khan,Regular,Referral,19,Cutting Board,Home,1,55.1,25,41.33,0
2025-11-27,4714,575,Harper Khan,Regular,Referral,29,Yoga Mat,Sports,1,9.44,20,7.55,0
2025-11-27,4715,613,Tessa Flynn,Champion,Direct,28,SPF 50 Lotion,Beauty,2,36.1,5,68.59,0
2025-11-27,4716,675,Ezra Khan,At-Risk,Email,15,Smart Plug,Electronics,1,56.39,0,56.39,0
2025-11-27,4716,675,Ezra Khan,At-Risk,Email,27,Hand Cream,Beauty,1,11.54,0,11.54,0
2025-11-27,4717,681,Mateo Ibarra,Loyal,Social,12,Bluetooth Speaker,Electronics,3,17.16,10,46.33,0
2025-11-27,4718,685,Iris Brooks,New,Social,6,Beanie,Apparel,1,19.42,0,19.42,0
2025-11-27,4719,692,Sasha Carter,Champion,Direct,40,Art Kit,Toys,1,28.28,20,22.62,0
2025-11-27,4719,692,Sasha Carter,Champion,Direct,12,Bluetooth Speaker,Electronics,3,17.16,15,43.76,0
2025-11-27,4720,743,Nora Okafor,Regular,Social,1,Crew Tee,Apparel,1,65.04,0,65.04,0
2025-11-27,4721,764,Maya Bauer,Loyal,Referral,15,Smart Plug,Electronics,1,56.39,10,50.75,0
2025-11-27,4721,764,Maya Bauer,Loyal,Referral,4,Joggers,Apparel,3,26.02,0,78.06,0
2025-11-27,4721,764,Maya Bauer,Loyal,Referral,35,Building Blocks,Toys,1,26.57,10,23.91,0
2025-11-27,4721,764,Maya Bauer,Loyal,Referral,8,Chino Pants,Apparel,1,19.13,0,19.13,0
2025-11-27,4722,772,Rowan Mendez,New,Organic,15,Smart Plug,Electronics,1,56.39,20,45.11,1
2025-11-27,4723,834,Priya Carter,Loyal,Email,6,Beanie,Apparel,1,19.42,10,17.48,0
2025-11-27,4723,834,Priya Carter,Loyal,Email,9,Wireless Earbuds,Electronics,3,53.4,10,144.18,0
2025-11-27,4724,865,Mateo Ibarra,Champion,Organic,1,Crew Tee,Apparel,1,65.04,0,65.04,0
2025-11-27,4724,865,Mateo Ibarra,Champion,Organic,33,Jump Rope,Sports,1,37.97,0,37.97,0
2025-11-27,4724,865,Mateo Ibarra,Champion,Organic,38,Board Game,Toys,1,45.03,0,45.03,0
2025-11-27,4724,865,Mateo Ibarra,Champion,Organic,39,RC Car,Toys,3,31.59,10,85.29,0
2025-11-27,4725,891,Taylor Romano,Loyal,Social,15,Smart Plug,Electronics,1,56.39,20,45.11,0
2025-11-27,4725,891,Taylor Romano,Loyal,Social,38,Board Game,Toys,2,45.03,25,67.55,0
2025-11-27,4726,892,Leo Kowalski,At-Risk,Social,2,Hoodie,Apparel,2,70.91,0,141.82,0
2025-11-27,4726,892,Leo Kowalski,At-Risk,Social,37,Plush Bear,Toys,1,29.03,0,29.03,0
2025-11-27,4727,898,Leo Park,Champion,Organic,29,Yoga Mat,Sports,1,9.44,0,9.44,0
2025-11-27,4728,952,Hugo Okafor,Loyal,Email,11,Phone Case,Electronics,2,78.98,0,157.96,0
2025-11-27,4728,952,Hugo Okafor,Loyal,Email,29,Yoga Mat,Sports,2,9.44,0,18.88,0
2025-11-27,4729,960,Morgan Reyes,Champion,Organic,33,Jump Rope,Sports,2,37.97,0,75.94,0
2025-11-27,4730,961,Casey Petrov,New,Paid Search,24,Lip Balm,Beauty,1,7.33,0,7.33,0
2025-11-27,4730,961,Casey Petrov,New,Paid Search,13,Webcam,Electronics,1,34.21,0,34.21,0
2025-11-27,4731,1040,Leo Costa,Champion,Organic,34,Running Belt,Sports,2,38.21,5,72.6,0
2025-11-27,4732,1044,Riley Patel,New,Email,30,Water Bottle,Sports,1,38.9,0,38.9,0
2025-11-27,4733,1055,Morgan Ibarra,Regular,Organic,12,Bluetooth Speaker,Electronics,1,17.16,15,14.59,0
2025-11-27,4733,1055,Morgan Ibarra,Regular,Organic,3,Denim Jacket,Apparel,2,28.66,10,51.59,0
2025-11-27,4734,1127,Riley Okafor,Loyal,Organic,36,Puzzle 500pc,Toys,1,48.61,5,46.18,0
2025-11-27,4734,1127,Riley Okafor,Loyal,Organic,18,LED Lamp,Home,1,7.96,0,7.96,0
2025-11-27,4735,1154,Drew Okafor,Loyal,Paid Search,5,Socks 3-Pack,Apparel,1,35.36,10,31.82,0
2025-11-27,4735,1154,Drew Okafor,Loyal,Paid Search,25,Sheet Mask,Beauty,1,31.09,0,31.09,0
2025-11-27,4735,1154,Drew Okafor,Loyal,Paid Search,33,Jump Rope,Sports,1,37.97,0,37.97,0
2025-11-27,4736,1194,Reese Larsen,Regular,Referral,3,Denim Jacket,Apparel,1,28.66,0,28.66,1
2025-11-27,4737,1221,Jamie Marsh,Champion,Paid Search,8,Chino Pants,Apparel,1,19.13,10,17.22,1
2025-11-27,4738,1226,Quinn Ahmed,Champion,Referral,12,Bluetooth Speaker,Electronics,1,17.16,0,17.16,1
2025-11-27,4739,1255,Morgan Sullivan,Loyal,Paid Search,20,Towel Set,Home,1,27.39,10,24.65,0
2025-11-27,4740,1277,Casey Brooks,Loyal,Direct,16,Throw Pillow,Home,1,41.05,5,39,0
2025-11-27,4741,1319,Jamie Costa,Champion,Paid Search,11,Phone Case,Electronics,1,78.98,10,71.08,0
2025-11-27,4741,1319,Jamie Costa,Champion,Paid Search,35,Building Blocks,Toys,2,26.57,10,47.83,0
2025-11-27,4742,1368,Iris Ahmed,Champion,Organic,9,Wireless Earbuds,Electronics,1,53.4,0,53.4,0
2025-11-27,4742,1368,Iris Ahmed,Champion,Organic,14,Power Bank,Electronics,1,32.12,0,32.12,0
2025-11-27,4743,1401,Taylor Park,Regular,Organic,37,Plush Bear,Toys,1,29.03,25,21.77,0
2025-11-27,4743,1401,Taylor Park,Regular,Organic,29,Yoga Mat,Sports,1,9.44,25,7.08,0
2025-11-27,4744,1458,Mateo Okafor,Champion,Organic,36,Puzzle 500pc,Toys,1,48.61,25,36.46,0
2025-11-27,4745,1470,Casey Bauer,Loyal,Social,34,Running Belt,Sports,1,38.21,10,34.39,0
2025-11-27,4746,1488,Jamie Hassan,At-Risk,Organic,23,Vitamin C Serum,Beauty,1,44.82,20,35.86,0
2025-11-27,4746,1488,Jamie Hassan,At-Risk,Organic,19,Cutting Board,Home,1,55.1,15,46.84,0
2025-11-28,4747,91,Iris Romano,Loyal,Paid Search,31,Resistance Bands,Sports,1,54.49,10,49.04,0
2025-11-28,4748,102,Tessa Flynn,Loyal,Direct,34,Running Belt,Sports,1,38.21,5,36.3,0
2025-11-28,4749,118,Jordan Cohen,Loyal,Social,3,Denim Jacket,Apparel,1,28.66,15,24.36,0
2025-11-28,4750,160,Wren Kowalski,Champion,Email,35,Building Blocks,Toys,3,26.57,10,71.74,0
2025-11-28,4751,349,Taylor Reid,Regular,Direct,20,Towel Set,Home,1,27.39,0,27.39,0
2025-11-28,4751,349,Taylor Reid,Regular,Direct,18,LED Lamp,Home,1,7.96,0,7.96,0
2025-11-28,4752,397,Jordan Flynn,Champion,Organic,16,Throw Pillow,Home,1,41.05,20,32.84,0
2025-11-28,4752,397,Jordan Flynn,Champion,Organic,30,Water Bottle,Sports,1,38.9,15,33.07,0
2025-11-28,4753,411,Rowan Larsen,Loyal,Referral,8,Chino Pants,Apparel,3,19.13,10,51.65,0
2025-11-28,4754,458,Ivy Bauer,Loyal,Organic,36,Puzzle 500pc,Toys,2,48.61,5,92.36,1
2025-11-28,4755,572,Iris Reyes,Champion,Organic,36,Puzzle 500pc,Toys,3,48.61,0,145.83,0
2025-11-28,4755,572,Iris Reyes,Champion,Organic,39,RC Car,Toys,1,31.59,10,28.43,0
2025-11-28,4756,603,Jordan Flynn,Regular,Social,35,Building Blocks,Toys,1,26.57,15,22.58,0
2025-11-28,4756,603,Jordan Flynn,Regular,Social,38,Board Game,Toys,2,45.03,20,72.05,0
2025-11-28,4756,603,Jordan Flynn,Regular,Social,7,Rain Shell,Apparel,2,47.38,10,85.28,0
2025-11-28,4757,606,Mateo Reyes,Regular,Referral,23,Vitamin C Serum,Beauty,1,44.82,10,40.34,0
2025-11-28,4757,606,Mateo Reyes,Regular,Referral,33,Jump Rope,Sports,1,37.97,20,30.38,1
2025-11-28,4758,659,Avery Tan,Loyal,Direct,27,Hand Cream,Beauty,2,11.54,25,17.31,0
2025-11-28,4758,659,Avery Tan,Loyal,Direct,33,Jump Rope,Sports,1,37.97,25,28.48,0
2025-11-28,4759,685,Iris Brooks,New,Social,23,Vitamin C Serum,Beauty,1,44.82,0,44.82,0
2025-11-28,4760,697,Tessa Okafor,Regular,Direct,30,Water Bottle,Sports,1,38.9,0,38.9,0
2025-11-28,4761,751,Riley Brooks,Regular,Social,21,Storage Bin,Home,3,54.01,15,137.73,0
2025-11-28,4762,784,Ezra Reyes,Loyal,Paid Search,28,SPF 50 Lotion,Beauty,1,36.1,5,34.3,0
2025-11-28,4762,784,Ezra Reyes,Loyal,Paid Search,18,LED Lamp,Home,1,7.96,0,7.96,0
2025-11-28,4763,792,Ezra Marsh,Champion,Organic,22,Scented Candle,Home,1,28.02,5,26.62,0
2025-11-28,4763,792,Ezra Marsh,Champion,Organic,12,Bluetooth Speaker,Electronics,1,17.16,0,17.16,0
2025-11-28,4764,804,Morgan Yamada,Regular,Social,5,Socks 3-Pack,Apparel,3,35.36,0,106.08,0
2025-11-28,4765,850,Sasha Patel,Loyal,Organic,30,Water Bottle,Sports,1,38.9,5,36.96,0
2025-11-28,4765,850,Sasha Patel,Loyal,Organic,4,Joggers,Apparel,1,26.02,10,23.42,0
2025-11-28,4766,867,Avery Ibarra,Loyal,Social,2,Hoodie,Apparel,1,70.91,0,70.91,0
2025-11-28,4766,867,Avery Ibarra,Loyal,Social,3,Denim Jacket,Apparel,1,28.66,0,28.66,0
2025-11-28,4766,867,Avery Ibarra,Loyal,Social,34,Running Belt,Sports,1,38.21,5,36.3,0
2025-11-28,4767,887,Ezra Osei,Champion,Referral,31,Resistance Bands,Sports,1,54.49,15,46.32,0
2025-11-28,4768,898,Leo Park,Champion,Organic,11,Phone Case,Electronics,1,78.98,5,75.03,0
2025-11-28,4768,898,Leo Park,Champion,Organic,11,Phone Case,Electronics,2,78.98,0,157.96,0
2025-11-28,4768,898,Leo Park,Champion,Organic,28,SPF 50 Lotion,Beauty,1,36.1,0,36.1,0
2025-11-28,4769,960,Morgan Reyes,Champion,Organic,17,Ceramic Mug,Home,1,41.86,10,37.67,0
2025-11-28,4770,964,Noel Sullivan,Loyal,Paid Search,24,Lip Balm,Beauty,1,7.33,25,5.5,0
2025-11-28,4771,977,Sasha Flynn,Loyal,Email,12,Bluetooth Speaker,Electronics,1,17.16,10,15.44,0
2025-11-28,4771,977,Sasha Flynn,Loyal,Email,39,RC Car,Toys,1,31.59,10,28.43,0
2025-11-28,4772,993,Iris Cohen,Loyal,Social,14,Power Bank,Electronics,3,32.12,20,77.09,0
2025-11-28,4773,994,Jordan Nguyen,Champion,Social,34,Running Belt,Sports,1,38.21,15,32.48,0
2025-11-28,4773,994,Jordan Nguyen,Champion,Social,7,Rain Shell,Apparel,1,47.38,25,35.54,0
2025-11-28,4774,1008,Lila Okafor,Regular,Organic,39,RC Car,Toys,1,31.59,0,31.59,0
2025-11-28,4775,1083,Lila Ahmed,Loyal,Social,22,Scented Candle,Home,1,28.02,0,28.02,0
2025-11-28,4775,1083,Lila Ahmed,Loyal,Social,10,USB-C Cable,Electronics,1,62.97,0,62.97,0
2025-11-28,4776,1088,Owen Romano,Loyal,Email,3,Denim Jacket,Apparel,1,28.66,10,25.79,0
2025-11-28,4777,1120,Ezra Sullivan,Loyal,Email,26,Shampoo Bar,Beauty,1,6.56,0,6.56,0
2025-11-28,4778,1128,Devon Costa,Champion,Paid Search,35,Building Blocks,Toys,1,26.57,10,23.91,0
2025-11-28,4779,1138,Taylor Romano,New,Direct,12,Bluetooth Speaker,Electronics,1,17.16,0,17.16,0
2025-11-28,4779,1138,Taylor Romano,New,Direct,3,Denim Jacket,Apparel,1,28.66,0,28.66,0
2025-11-28,4780,1154,Drew Okafor,Loyal,Paid Search,7,Rain Shell,Apparel,2,47.38,0,94.76,0
2025-11-28,4781,1156,Rowan Sullivan,Loyal,Direct,22,Scented Candle,Home,3,28.02,5,79.86,0
2025-11-28,4781,1156,Rowan Sullivan,Loyal,Direct,8,Chino Pants,Apparel,1,19.13,0,19.13,0
2025-11-28,4781,1156,Rowan Sullivan,Loyal,Direct,2,Hoodie,Apparel,1,70.91,5,67.36,0
2025-11-28,4782,1173,Avery Tan,Regular,Social,18,LED Lamp,Home,1,7.96,0,7.96,0
2025-11-28,4783,1219,Harper Mendez,At-Risk,Social,25,Sheet Mask,Beauty,1,31.09,0,31.09,1
2025-11-28,4783,1219,Harper Mendez,At-Risk,Social,7,Rain Shell,Apparel,2,47.38,0,94.76,1
2025-11-28,4783,1219,Harper Mendez,At-Risk,Social,18,LED Lamp,Home,1,7.96,0,7.96,0
2025-11-28,4784,1277,Casey Brooks,Loyal,Direct,16,Throw Pillow,Home,3,41.05,0,123.15,0
2025-11-28,4785,1287,Ivy Ahmed,Champion,Email,2,Hoodie,Apparel,1,70.91,20,56.73,0
2025-11-28,4785,1287,Ivy Ahmed,Champion,Email,32,Foam Roller,Sports,1,32.11,20,25.69,0
2025-11-28,4786,1295,Mateo Ahmed,New,Paid Search,30,Water Bottle,Sports,1,38.9,0,38.9,1
2025-11-28,4786,1295,Mateo Ahmed,New,Paid Search,39,RC Car,Toys,1,31.59,0,31.59,0
2025-11-28,4786,1295,Mateo Ahmed,New,Paid Search,37,Plush Bear,Toys,1,29.03,0,29.03,0
2025-11-28,4787,1351,Drew Osei,Loyal,Organic,7,Rain Shell,Apparel,1,47.38,0,47.38,0
2025-11-28,4788,1395,Riley Costa,Loyal,Direct,23,Vitamin C Serum,Beauty,1,44.82,10,40.34,0
2025-11-28,4788,1395,Riley Costa,Loyal,Direct,34,Running Belt,Sports,2,38.21,10,68.78,0
2025-11-28,4788,1395,Riley Costa,Loyal,Direct,16,Throw Pillow,Home,1,41.05,5,39,0
2025-11-28,4789,1408,Morgan Walsh,Champion,Referral,33,Jump Rope,Sports,1,37.97,0,37.97,0
2025-11-28,4790,1416,Avery Larsen,Champion,Email,40,Art Kit,Toys,1,28.28,0,28.28,0
2025-11-28,4791,1458,Mateo Okafor,Champion,Organic,8,Chino Pants,Apparel,3,19.13,10,51.65,0
2025-11-28,4792,1461,Reese Mendez,Champion,Email,2,Hoodie,Apparel,1,70.91,25,53.18,0
2025-11-29,4793,1,Riley Novak,Regular,Email,11,Phone Case,Electronics,1,78.98,0,78.98,0
2025-11-29,4793,1,Riley Novak,Regular,Email,39,RC Car,Toys,3,31.59,0,94.77,0
2025-11-29,4794,16,Iris Novak,Loyal,Social,3,Denim Jacket,Apparel,1,28.66,10,25.79,0
2025-11-29,4794,16,Iris Novak,Loyal,Social,14,Power Bank,Electronics,1,32.12,5,30.51,0
2025-11-29,4794,16,Iris Novak,Loyal,Social,22,Scented Candle,Home,2,28.02,10,50.44,0
2025-11-29,4795,30,Noel Carter,At-Risk,Paid Search,23,Vitamin C Serum,Beauty,3,44.82,25,100.85,0
2025-11-29,4795,30,Noel Carter,At-Risk,Paid Search,1,Crew Tee,Apparel,1,65.04,10,58.54,0
2025-11-29,4795,30,Noel Carter,At-Risk,Paid Search,35,Building Blocks,Toys,1,26.57,15,22.58,0
2025-11-29,4796,52,Harper Osei,Champion,Email,10,USB-C Cable,Electronics,1,62.97,0,62.97,0
2025-11-29,4797,130,Kai Diaz,Champion,Social,16,Throw Pillow,Home,1,41.05,5,39,0
2025-11-29,4798,140,Owen Bauer,New,Email,14,Power Bank,Electronics,1,32.12,0,32.12,0
2025-11-29,4798,140,Owen Bauer,New,Email,28,SPF 50 Lotion,Beauty,1,36.1,0,36.1,0
2025-11-29,4798,140,Owen Bauer,New,Email,37,Plush Bear,Toys,1,29.03,0,29.03,0
2025-11-29,4798,140,Owen Bauer,New,Email,14,Power Bank,Electronics,1,32.12,0,32.12,0
2025-11-29,4799,148,Riley Khan,Regular,Paid Search,7,Rain Shell,Apparel,1,47.38,10,42.64,0
2025-11-29,4799,148,Riley Khan,Regular,Paid Search,40,Art Kit,Toys,1,28.28,10,25.45,0
2025-11-29,4800,188,Wren Ibarra,At-Risk,Direct,32,Foam Roller,Sports,1,32.11,15,27.29,1
2025-11-29,4800,188,Wren Ibarra,At-Risk,Direct,1,Crew Tee,Apparel,2,65.04,15,110.57,0
2025-11-29,4801,205,Casey Osei,Loyal,Direct,18,LED Lamp,Home,1,7.96,10,7.16,0
2025-11-29,4801,205,Casey Osei,Loyal,Direct,9,Wireless Earbuds,Electronics,1,53.4,5,50.73,0
2025-11-29,4802,238,Tessa Bauer,Regular,Organic,11,Phone Case,Electronics,1,78.98,0,78.98,0
2025-11-29,4803,258,Maya Reyes,Regular,Social,23,Vitamin C Serum,Beauty,1,44.82,0,44.82,0
2025-11-29,4804,272,Rowan Patel,Loyal,Organic,39,RC Car,Toys,1,31.59,0,31.59,0
2025-11-29,4804,272,Rowan Patel,Loyal,Organic,2,Hoodie,Apparel,1,70.91,0,70.91,0
2025-11-29,4805,275,Maya Patel,Champion,Organic,28,SPF 50 Lotion,Beauty,2,36.1,15,61.37,0
2025-11-29,4806,304,Wren Larsen,New,Organic,27,Hand Cream,Beauty,1,11.54,0,11.54,0
2025-11-29,4806,304,Wren Larsen,New,Organic,28,SPF 50 Lotion,Beauty,3,36.1,0,108.3,0
2025-11-29,4806,304,Wren Larsen,New,Organic,28,SPF 50 Lotion,Beauty,1,36.1,0,36.1,0
2025-11-29,4807,309,Riley Fischer,Loyal,Organic,16,Throw Pillow,Home,1,41.05,0,41.05,0
2025-11-29,4808,329,Riley Bauer,Champion,Email,1,Crew Tee,Apparel,1,65.04,5,61.79,0
2025-11-29,4808,329,Riley Bauer,Champion,Email,33,Jump Rope,Sports,2,37.97,0,75.94,0
2025-11-29,4809,392,Sasha Nguyen,Loyal,Email,21,Storage Bin,Home,2,54.01,0,108.02,0
2025-11-29,4809,392,Sasha Nguyen,Loyal,Email,4,Joggers,Apparel,1,26.02,0,26.02,0
2025-11-29,4809,392,Sasha Nguyen,Loyal,Email,15,Smart Plug,Electronics,2,56.39,5,107.14,0
2025-11-29,4810,393,Owen Khan,Champion,Social,18,LED Lamp,Home,1,7.96,10,7.16,0
2025-11-29,4811,397,Jordan Flynn,Champion,Organic,40,Art Kit,Toys,1,28.28,20,22.62,1
2025-11-29,4811,397,Jordan Flynn,Champion,Organic,3,Denim Jacket,Apparel,1,28.66,15,24.36,0
2025-11-29,4812,410,Jamie Romano,Regular,Referral,30,Water Bottle,Sports,1,38.9,0,38.9,0
2025-11-29,4813,424,Avery Nguyen,Loyal,Social,17,Ceramic Mug,Home,1,41.86,5,39.77,0
2025-11-29,4814,444,Morgan Larsen,Champion,Social,11,Phone Case,Electronics,1,78.98,0,78.98,0
2025-11-29,4815,478,Noel Marsh,Regular,Organic,36,Puzzle 500pc,Toys,1,48.61,0,48.61,0
2025-11-29,4816,504,Sasha Reid,At-Risk,Organic,20,Towel Set,Home,1,27.39,0,27.39,0
2025-11-29,4817,557,Jordan Khan,Champion,Direct,16,Throw Pillow,Home,1,41.05,20,32.84,0
2025-11-29,4818,562,Taylor Romano,Loyal,Social,11,Phone Case,Electronics,1,78.98,5,75.03,0
2025-11-29,4819,604,Rowan Reyes,Champion,Paid Search,24,Lip Balm,Beauty,3,7.33,10,19.79,0
2025-11-29,4820,613,Tessa Flynn,Champion,Direct,22,Scented Candle,Home,2,28.02,0,56.04,0
2025-11-29,4820,613,Tessa Flynn,Champion,Direct,38,Board Game,Toys,1,45.03,10,40.53,0
2025-11-29,4820,613,Tessa Flynn,Champion,Direct,35,Building Blocks,Toys,1,26.57,10,23.91,0
2025-11-29,4821,641,Lila Brooks,Loyal,Paid Search,8,Chino Pants,Apparel,1,19.13,15,16.26,0
2025-11-29,4822,649,Casey Okafor,At-Risk,Referral,24,Lip Balm,Beauty,1,7.33,0,7.33,0
2025-11-29,4823,692,Sasha Carter,Champion,Direct,24,Lip Balm,Beauty,1,7.33,5,6.96,0
2025-11-29,4824,706,Hugo Diaz,Regular,Direct,16,Throw Pillow,Home,1,41.05,0,41.05,0
2025-11-29,4825,724,Harper Diaz,Champion,Referral,24,Lip Balm,Beauty,1,7.33,0,7.33,0
2025-11-29,4826,726,Nora Tan,At-Risk,Organic,36,Puzzle 500pc,Toys,2,48.61,0,97.22,0
2025-11-29,4826,726,Nora Tan,At-Risk,Organic,13,Webcam,Electronics,1,34.21,0,34.21,0
2025-11-29,4826,726,Nora Tan,At-Risk,Organic,15,Smart Plug,Electronics,2,56.39,0,112.78,1
2025-11-29,4826,726,Nora Tan,At-Risk,Organic,37,Plush Bear,Toys,1,29.03,0,29.03,0
2025-11-29,4827,730,Maya Reyes,Champion,Direct,34,Running Belt,Sports,3,38.21,0,114.63,1
2025-11-29,4828,806,Priya Costa,At-Risk,Email,26,Shampoo Bar,Beauty,1,6.56,0,6.56,0
2025-11-29,4828,806,Priya Costa,At-Risk,Email,30,Water Bottle,Sports,2,38.9,0,77.8,0
2025-11-29,4829,864,Kai Khan,Regular,Referral,2,Hoodie,Apparel,1,70.91,0,70.91,0
2025-11-29,4829,864,Kai Khan,Regular,Referral,4,Joggers,Apparel,2,26.02,0,52.04,0
2025-11-29,4830,867,Avery Ibarra,Loyal,Social,24,Lip Balm,Beauty,1,7.33,0,7.33,0
2025-11-29,4831,880,Jamie Okafor,Regular,Email,10,USB-C Cable,Electronics,1,62.97,0,62.97,0
2025-11-29,4831,880,Jamie Okafor,Regular,Email,4,Joggers,Apparel,2,26.02,0,52.04,0
2025-11-29,4832,903,Maya Fischer,Champion,Social,16,Throw Pillow,Home,2,41.05,5,77.99,0
2025-11-29,4833,909,Leo Yamada,Loyal,Direct,14,Power Bank,Electronics,3,32.12,5,91.54,0
2025-11-29,4834,920,Ezra Larsen,New,Paid Search,11,Phone Case,Electronics,3,78.98,0,236.94,0
2025-11-29,4834,920,Ezra Larsen,New,Paid Search,5,Socks 3-Pack,Apparel,2,35.36,0,70.72,0
2025-11-29,4835,938,Riley Okafor,Loyal,Paid Search,40,Art Kit,Toys,1,28.28,0,28.28,0
2025-11-29,4836,946,Taylor Ahmed,Regular,Organic,23,Vitamin C Serum,Beauty,2,44.82,25,67.23,0
2025-11-29,4837,975,Casey Fischer,Champion,Organic,21,Storage Bin,Home,1,54.01,0,54.01,0
2025-11-29,4838,1068,Casey Bauer,New,Paid Search,19,Cutting Board,Home,2,55.1,0,110.2,0
2025-11-29,4839,1087,Ezra Carter,New,Organic,38,Board Game,Toys,3,45.03,15,114.83,0
2025-11-29,4840,1092,Jordan Diaz,Champion,Email,26,Shampoo Bar,Beauty,1,6.56,0,6.56,0
2025-11-29,4840,1092,Jordan Diaz,Champion,Email,28,SPF 50 Lotion,Beauty,1,36.1,10,32.49,0
2025-11-29,4840,1092,Jordan Diaz,Champion,Email,16,Throw Pillow,Home,3,41.05,0,123.15,0
2025-11-29,4840,1092,Jordan Diaz,Champion,Email,24,Lip Balm,Beauty,2,7.33,0,14.66,0
2025-11-29,4841,1094,Owen Ibarra,Regular,Referral,33,Jump Rope,Sports,1,37.97,0,37.97,0
2025-11-29,4842,1100,Rowan Osei,Loyal,Social,34,Running Belt,Sports,2,38.21,0,76.42,0
2025-11-29,4842,1100,Rowan Osei,Loyal,Social,34,Running Belt,Sports,1,38.21,0,38.21,0
2025-11-29,4843,1108,Nora Nguyen,At-Risk,Referral,39,RC Car,Toys,2,31.59,0,63.18,0
2025-11-29,4843,1108,Nora Nguyen,At-Risk,Referral,10,USB-C Cable,Electronics,1,62.97,0,62.97,1
2025-11-29,4843,1108,Nora Nguyen,At-Risk,Referral,35,Building Blocks,Toys,1,26.57,0,26.57,0
2025-11-29,4843,1108,Nora Nguyen,At-Risk,Referral,7,Rain Shell,Apparel,1,47.38,0,47.38,0
2025-11-29,4844,1142,Priya Kowalski,Loyal,Referral,33,Jump Rope,Sports,3,37.97,10,102.52,0
2025-11-29,4845,1147,Hugo Ahmed,Champion,Social,20,Towel Set,Home,1,27.39,0,27.39,0
2025-11-29,4845,1147,Hugo Ahmed,Champion,Social,5,Socks 3-Pack,Apparel,1,35.36,0,35.36,0
2025-11-29,4846,1169,Taylor Costa,Regular,Organic,12,Bluetooth Speaker,Electronics,1,17.16,0,17.16,0
2025-11-29,4846,1169,Taylor Costa,Regular,Organic,16,Throw Pillow,Home,1,41.05,0,41.05,0
2025-11-29,4846,1169,Taylor Costa,Regular,Organic,25,Sheet Mask,Beauty,1,31.09,0,31.09,0
2025-11-29,4846,1169,Taylor Costa,Regular,Organic,27,Hand Cream,Beauty,1,11.54,0,11.54,0
2025-11-29,4847,1192,Leo Diaz,New,Referral,8,Chino Pants,Apparel,1,19.13,15,16.26,0
2025-11-29,4848,1255,Morgan Sullivan,Loyal,Paid Search,7,Rain Shell,Apparel,1,47.38,20,37.9,0
2025-11-29,4849,1260,Casey Bauer,Regular,Paid Search,27,Hand Cream,Beauty,1,11.54,0,11.54,0
2025-11-29,4850,1265,Jordan Larsen,Regular,Referral,35,Building Blocks,Toys,1,26.57,10,23.91,0
2025-11-29,4851,1308,Casey Patel,Loyal,Social,16,Throw Pillow,Home,3,41.05,0,123.15,0
2025-11-29,4851,1308,Casey Patel,Loyal,Social,37,Plush Bear,Toys,3,29.03,0,87.09,0
2025-11-29,4851,1308,Casey Patel,Loyal,Social,17,Ceramic Mug,Home,1,41.86,0,41.86,0
2025-11-29,4852,1395,Riley Costa,Loyal,Direct,2,Hoodie,Apparel,1,70.91,5,67.36,1
2025-11-29,4853,1417,Maya Brooks,Loyal,Social,36,Puzzle 500pc,Toys,3,48.61,0,145.83,0
2025-11-29,4853,1417,Maya Brooks,Loyal,Social,37,Plush Bear,Toys,1,29.03,0,29.03,0
2025-11-29,4853,1417,Maya Brooks,Loyal,Social,29,Yoga Mat,Sports,2,9.44,0,18.88,0
2025-11-29,4853,1417,Maya Brooks,Loyal,Social,27,Hand Cream,Beauty,1,11.54,5,10.96,0
2025-11-29,4854,1431,Leo Fischer,Champion,Referral,27,Hand Cream,Beauty,3,11.54,0,34.62,0
2025-11-29,4854,1431,Leo Fischer,Champion,Referral,5,Socks 3-Pack,Apparel,1,35.36,5,33.59,0
2025-11-29,4854,1431,Leo Fischer,Champion,Referral,2,Hoodie,Apparel,2,70.91,0,141.82,0
2025-11-29,4854,1431,Leo Fischer,Champion,Referral,33,Jump Rope,Sports,3,37.97,5,108.21,0
2025-11-29,4855,1454,Owen Nguyen,Regular,Organic,20,Towel Set,Home,2,27.39,0,54.78,0
2025-11-29,4855,1454,Owen Nguyen,Regular,Organic,36,Puzzle 500pc,Toys,1,48.61,0,48.61,0
2025-11-29,4855,1454,Owen Nguyen,Regular,Organic,21,Storage Bin,Home,1,54.01,0,54.01,0
2025-11-29,4856,1466,Quinn Flynn,Regular,Organic,2,Hoodie,Apparel,1,70.91,0,70.91,0
2025-11-30,4857,43,Taylor Reid,Loyal,Social,37,Plush Bear,Toys,1,29.03,5,27.58,0
2025-11-30,4858,45,Harper Marsh,Loyal,Referral,24,Lip Balm,Beauty,1,7.33,0,7.33,0
2025-11-30,4858,45,Harper Marsh,Loyal,Referral,29,Yoga Mat,Sports,2,9.44,10,16.99,0
2025-11-30,4859,103,Noel Reyes,New,Organic,28,SPF 50 Lotion,Beauty,2,36.1,20,57.76,0
2025-11-30,4859,103,Noel Reyes,New,Organic,12,Bluetooth Speaker,Electronics,3,17.16,20,41.18,0
